host_epoch_ns,host_monotonic_ns,source_ip,session,seq,device_ms,frame_id,loop_dt_ms,fps,detect_ms,measured,valid,coasting,track_x,track_y,measurement_x,measurement_y,measurement_radius,radius,position,position_px,error_px,lateral_px,velocity_px_s,quality,position_rejects,lateral_rejects,fixture_rejects,quality_rejects,jump_rejects,hits,misses,raw_blob_count,circle_count,candidate_count,candidates,local_search,fell_back,axis_x0,axis_y0,axis_x1,axis_y1,roi_x,roi_y,roi_w,roi_h,pipe_measured,pipe_valid,pipe_age_frames,pipe_blob_count,pipe_length,pipe_width,pipe_score
1785393870807859100,107141559969000,10.16.6.1,0015bb37,2211,74390,3559,37,25.84,21,True,True,False,368.038,110.466,368.038,110.414,8.25,8.25,0.935,316.029,147,-2,0.0,60.455,0,0,0,0,0,3560,0,5,0,1,"[[370.285, 110.446, 8.25, 60.455]]",True,False,52.018,107.596,389.982,112.404,48,95,347,31,False,True,4,0,179.025,22.022,1993.284
1785393870857624500,107141609734400,10.16.6.1,0015bb37,2212,74436,3560,46,25.73,25,True,True,False,368.04,110.46,368.04,110.456,8.25,8.25,0.935,316.029,147,-2,0.0,60.455,0,0,0,0,0,3561,0,5,0,1,"[[370.264, 110.491, 8.25, 60.455]]",True,False,52.021,107.365,389.979,112.635,48,95,347,31,True,True,0,2,179.025,22.022,1992.834
1785393870902085700,107141654195500,10.16.6.1,0015bb37,2213,74486,3561,50,25.34,21,True,True,False,368.041,110.448,368.041,110.438,8.25,8.25,0.935,316.029,147,-2,0.0,59.931,0,0,0,0,0,3562,0,5,0,1,"[[370.387, 110.475, 8.25, 59.931]]",True,False,52.021,107.365,389.979,112.635,48,95,347,31,False,True,1,0,179.025,22.022,1992.834
1785393870932466800,107141684576700,10.16.6.1,0015bb37,2214,74523,3562,37,25.17,20,True,True,False,368.04,110.453,368.04,110.458,8.25,8.25,0.935,316.029,147,-2,0.0,59.41,0,0,0,0,0,3563,0,5,0,1,"[[370.369, 110.494, 8.25, 59.41]]",True,False,52.021,107.365,389.979,112.635,48,95,347,31,False,True,2,0,179.025,22.022,1992.834
1785393870968413100,107141720523900,10.16.6.1,0015bb37,2215,74559,3563,36,25.42,20,True,True,False,368.04,110.469,368.04,110.482,8.25,8.25,0.935,316.029,147,-2,0.0,61.505,0,0,0,0,0,3564,0,5,0,1,"[[370.246, 110.516, 8.25, 61.505]]",True,False,52.021,107.365,389.979,112.635,48,95,347,31,False,True,3,0,179.025,22.022,1992.834
1785393871004279200,107141756388800,10.16.6.1,0015bb37,2216,74594,3564,35,25.33,14,True,True,False,368.041,110.438,368.041,110.413,8.25,8.25,0.935,316.029,147,-2,0.0,59.41,0,0,0,0,0,3565,0,5,0,1,"[[370.462, 110.451, 8.25, 59.41]]",True,False,52.021,107.365,389.979,112.635,48,95,347,31,False,True,4,0,179.025,22.022,1992.834
1785393871053939300,107141806048700,10.16.6.1,0015bb37,2217,74637,3565,43,25.1,28,True,True,False,368.035,110.501,368.035,110.552,8.25,8.25,0.935,316.029,147,-1,0.0,60.455,0,0,0,0,0,3566,0,5,0,1,"[[370.405, 110.583, 8.25, 60.455]]",True,False,52.015,107.789,389.985,112.211,48,95,347,31,True,True,0,2,179.011,22.036,1991.3
1785393871094017500,107141846127300,10.16.6.1,0015bb37,2218,74679,3566,42,25.58,15,True,True,False,368.035,110.537,368.035,110.566,8.25,8.25,0.935,316.029,147,-1,0.0,59.931,0,0,0,0,0,3567,0,5,0,1,"[[370.258, 110.595, 8.25, 59.931]]",True,False,52.015,107.789,389.985,112.211,48,95,347,31,False,True,1,0,179.011,22.036,1991.3
1785393871133545300,107141885654900,10.16.6.1,0015bb37,2219,74725,3567,46,25.28,14,True,True,False,368.036,110.493,368.036,110.457,8.25,8.25,0.935,316.029,147,-1,0.0,59.41,0,0,0,0,0,3568,0,5,0,1,"[[370.239, 110.486, 8.25, 59.41]]",True,False,52.015,107.789,389.985,112.211,48,95,347,31,False,True,2,0,179.011,22.036,1991.3
1785393871171967100,107141924076600,10.16.6.1,0015bb37,2220,74758,3568,33,25.05,19,True,True,False,368.036,110.473,368.036,110.457,8.25,8.25,0.935,316.029,147,-1,0.0,60.979,0,0,0,0,0,3569,0,5,0,1,"[[370.227, 110.486, 8.25, 60.979]]",True,False,52.015,107.789,389.985,112.211,48,95,347,31,False,True,3,0,179.011,22.036,1991.3
1785393871231143900,107141983254100,10.16.6.1,0015bb37,2221,74798,3569,40,24.98,21,True,True,False,368.035,110.534,368.034,110.584,8.25,8.25,0.935,316.029,147,-1,0.0,60.979,0,0,0,0,0,3570,0,5,0,1,"[[370.234, 110.613, 8.25, 60.979]]",True,False,52.015,107.789,389.985,112.211,48,95,347,31,False,True,4,0,179.011,22.036,1991.3
1785393871269707900,107142021817900,10.16.6.1,0015bb37,2222,74857,3570,59,25.11,18,True,True,False,368.038,110.516,368.039,110.502,8.0,8.07,0.935,316.029,147,-2,0.0,61.717,0,0,0,0,0,3571,0,5,0,1,"[[370.383, 110.537, 8.0, 61.717]]",True,False,52.02,107.452,389.98,112.548,48,95,347,31,True,True,0,1,179.025,22.022,1992.534
1785393871307350900,107142059461600,10.16.6.1,0015bb37,2223,74896,3571,39,24.93,15,True,True,False,368.039,110.469,368.04,110.43,8.0,8.02,0.935,316.029,147,-2,0.0,60.087,0,0,0,0,0,3572,0,5,0,1,"[[370.406, 110.465, 8.0, 60.087]]",True,False,52.02,107.452,389.98,112.548,48,95,347,31,False,True,1,0,179.025,22.022,1992.534
1785393871342261700,107142094371600,10.16.6.1,0015bb37,2224,74936,3572,40,24.82,12,True,True,False,368.039,110.455,368.04,110.444,8.25,8.185,0.935,316.029,147,-2,0.0,60.455,0,0,0,0,0,3573,0,5,0,1,"[[370.243, 110.477, 8.25, 60.455]]",True,False,52.02,107.452,389.98,112.548,48,95,347,31,False,True,2,0,179.025,22.022,1992.534
1785393871378713100,107142130823300,10.16.6.1,0015bb37,2225,74970,3573,34,24.66,13,True,True,False,368.039,110.473,368.039,110.489,8.0,8.052,0.935,316.029,147,-2,0.0,60.087,0,0,0,0,0,3574,0,5,0,1,"[[370.391, 110.524, 8.0, 60.087]]",True,False,52.02,107.452,389.98,112.548,48,95,347,31,False,True,3,0,179.025,22.022,1992.534
1785393871412391900,107142164502300,10.16.6.1,0015bb37,2226,75006,3574,36,24.63,13,True,True,False,368.039,110.463,368.039,110.455,8.25,8.195,0.935,316.029,147,-2,0.0,58.889,0,0,0,0,0,3575,0,5,0,1,"[[370.465, 110.492, 8.25, 58.889]]",True,False,52.02,107.452,389.98,112.548,48,95,347,31,False,True,4,0,179.025,22.022,1992.534
1785393871439896300,107142192006300,10.16.6.1,0015bb37,2228,75033,3575,27,25.12,19,True,True,False,368.04,110.51,368.04,110.548,8.25,8.234,0.935,316.029,147,-2,0.0,59.931,0,0,0,0,0,3576,0,5,0,1,"[[370.252, 110.584, 8.25, 59.931]]",True,False,52.022,107.3,389.978,112.7,48,95,347,31,True,True,0,2,179.025,21.023,2061.155
1785393871462049800,107142214159500,10.16.6.1,0015bb37,2229,75064,3576,31,25.64,9,True,True,False,368.041,110.484,368.041,110.463,8.25,8.246,0.935,316.029,147,-2,0.0,61.505,0,0,0,0,0,3577,0,5,0,1,"[[370.17, 110.497, 8.25, 61.505]]",True,False,52.022,107.3,389.978,112.7,48,95,347,31,False,True,1,0,179.025,21.023,2061.155
1785393871476480100,107142228589300,10.16.6.1,0015bb37,2230,75080,3577,16,26.61,9,True,True,False,368.041,110.492,368.041,110.498,8.25,8.249,0.935,316.029,147,-2,0.0,59.931,0,0,0,0,0,3578,0,5,0,1,"[[370.266, 110.534, 8.25, 59.931]]",True,False,52.022,107.3,389.978,112.7,48,95,347,31,False,True,2,0,179.025,21.023,2061.155
1785393871509790800,107142261900300,10.16.6.1,0015bb37,2231,75114,3579,12,28.3,4,True,True,False,368.041,110.451,368.042,110.413,8.0,8.02,0.935,316.029,147,-2,0.0,60.087,0,0,0,0,0,3580,0,5,0,1,"[[370.524, 110.453, 8.0, 60.087]]",True,False,52.022,107.3,389.978,112.7,48,95,347,31,False,True,4,0,179.025,21.023,2061.155
1785393871548361900,107142300471700,10.16.6.1,0015bb37,2232,75152,3581,24,30.62,9,True,True,False,368.042,110.491,368.041,110.528,8.25,8.182,0.935,316.03,147,-2,0.0,60.455,0,0,0,0,0,3582,0,5,0,1,"[[370.293, 110.565, 8.25, 60.455]]",True,False,52.023,107.232,389.977,112.768,48,95,347,31,False,True,1,0,179.025,22.022,1993.134
1785393871581566900,107142333676800,10.16.6.1,0015bb37,2233,75185,3583,18,32.72,5,True,True,False,368.041,110.508,368.041,110.524,8.25,8.295,0.935,316.03,147,-2,0.0,58.889,0,0,0,0,0,3584,0,5,0,1,"[[370.248, 110.561, 8.25, 58.889]]",True,False,52.023,107.232,389.977,112.768,48,95,347,31,False,True,3,0,179.025,22.022,1993.134
1785393871623320100,107142375428400,10.16.6.1,0015bb37,2234,75212,3584,27,32.4,14,True,True,False,368.042,110.481,368.042,110.459,8.0,8.083,0.935,316.03,147,-2,0.0,60.087,0,0,0,0,0,3585,0,5,0,1,"[[370.487, 110.499, 8.0, 60.087]]",True,False,52.023,107.232,389.977,112.768,48,95,347,31,False,True,4,0,179.025,22.022,1993.134
1785393871646290300,107142398400900,10.16.6.1,0015bb37,2235,75246,3585,34,33.7,13,True,True,False,368.043,110.45,368.043,110.425,8.25,8.203,0.935,316.03,147,-2,0.0,60.455,0,0,0,0,0,3586,0,5,0,1,"[[370.371, 110.463, 8.25, 60.455]]",True,False,52.023,107.201,389.977,112.799,48,95,347,31,True,True,0,2,179.025,21.023,2061.605
1785393871702719200,107142454829100,10.16.6.1,0015bb37,2236,75294,3587,23,35.19,14,True,True,False,368.043,110.402,368.043,110.408,8.5,8.376,0.935,316.03,147,-2,0.0,57.865,0,0,0,0,0,3588,0,5,0,1,"[[370.359, 110.447, 8.5, 57.865]]",True,False,52.023,107.201,389.977,112.799,48,95,347,31,False,True,2,0,179.025,21.023,2061.605
1785393871741316400,107142493425400,10.16.6.1,0015bb37,2237,75324,3588,30,35.34,19,True,True,False,368.043,110.404,368.043,110.407,8.0,8.105,0.935,316.03,147,-2,0.0,60.629,0,0,0,0,0,3589,0,5,0,1,"[[370.476, 110.447, 8.0, 60.629]]",True,False,52.023,107.201,389.977,112.799,48,95,347,31,False,True,3,0,179.025,21.023,2061.605
1785393871801209900,107142553319500,10.16.6.1,0015bb37,2238,75380,3589,56,35.05,16,True,True,False,368.043,110.432,368.043,110.455,8.0,8.029,0.935,316.03,147,-2,0.0,61.172,0,0,0,0,0,3590,0,5,0,1,"[[370.342, 110.493, 8.0, 61.172]]",True,False,52.023,107.201,389.977,112.799,48,95,347,31,False,True,4,0,179.025,21.023,2061.605
1785393871837325900,107142589435900,10.16.6.1,0015bb37,2239,75430,3590,50,35.14,15,True,True,False,368.037,110.427,368.037,110.423,8.25,8.188,0.935,316.029,147,-2,0.0,59.931,0,0,0,0,0,3591,0,5,0,1,"[[370.28, 110.454, 8.25, 59.931]]",True,False,52.016,107.716,389.984,112.284,48,95,347,31,True,True,0,2,179.011,22.036,1990.85
1785393871851979900,107142604089600,10.16.6.1,0015bb37,2240,75456,3591,26,36.14,9,True,True,False,368.037,110.428,368.037,110.428,8.25,8.233,0.935,316.029,147,-2,0.0,59.41,0,0,0,0,0,3592,0,5,0,1,"[[370.246, 110.458, 8.25, 59.41]]",True,False,52.016,107.716,389.984,112.284,48,95,347,31,False,True,1,0,179.011,22.036,1990.85
1785393871893922500,107142646030900,10.16.6.1,0015bb37,2241,75481,3592,25,36.7,12,True,True,False,368.037,110.427,368.037,110.427,8.25,8.245,0.935,316.029,147,-2,0.0,59.41,0,0,0,0,0,3593,0,5,0,1,"[[370.339, 110.458, 8.25, 59.41]]",True,False,52.016,107.716,389.984,112.284,48,95,347,31,False,True,2,0,179.011,22.036,1990.85
1785393871937280700,107142689390300,10.16.6.1,0015bb37,2242,75517,3593,36,35.72,25,True,True,False,368.037,110.463,368.036,110.491,8.25,8.249,0.935,316.029,147,-2,0.0,59.931,0,0,0,0,0,3594,0,5,0,1,"[[370.523, 110.525, 8.25, 59.931]]",True,False,52.016,107.716,389.984,112.284,48,95,347,31,False,True,3,0,179.011,22.036,1990.85
1785393871984524900,107142736633900,10.16.6.1,0015bb37,2243,75564,3594,47,35.3,22,True,True,False,368.036,110.502,368.036,110.533,8.25,8.25,0.935,316.029,147,-1,0.0,60.979,0,0,0,0,0,3595,0,5,0,1,"[[370.318, 110.564, 8.25, 60.979]]",True,False,52.016,107.716,389.984,112.284,48,95,347,31,False,True,4,0,179.011,22.036,1990.85
1785393872034535300,107142786644100,10.16.6.1,0015bb37,2244,75624,3595,60,34.12,15,True,True,False,368.038,110.546,368.038,110.582,8.25,8.25,0.935,316.029,147,-2,0.0,60.455,0,0,0,0,0,3596,0,5,0,1,"[[370.264, 110.616, 8.25, 60.455]]",True,False,52.02,107.419,389.98,112.581,48,95,347,31,True,True,0,2,179.025,21.023,2062.955
1785393872053932300,107142806042200,10.16.6.1,0015bb37,2245,75657,3596,33,33.96,5,True,True,False,368.039,110.525,368.039,110.508,8.0,8.07,0.935,316.029,147,-2,0.0,62.264,0,0,0,0,0,3597,0,5,0,1,"[[370.33, 110.543, 8.0, 62.264]]",True,False,52.02,107.419,389.98,112.581,48,95,347,31,False,True,1,0,179.025,21.023,2062.955
1785393872083897300,107142836006800,10.16.6.1,0015bb37,2246,75683,3597,26,32.92,14,True,True,False,368.039,110.473,368.04,110.431,8.25,8.2,0.935,316.029,147,-2,0.0,58.889,0,0,0,0,0,3598,0,5,0,1,"[[370.415, 110.467, 8.25, 58.889]]",True,False,52.02,107.419,389.98,112.581,48,95,347,31,False,True,2,0,179.025,21.023,2062.955
1785393872106896900,107142859006500,10.16.6.1,0015bb37,2247,75709,3598,26,32.62,10,True,True,False,368.04,110.466,368.04,110.46,8.25,8.236,0.935,316.029,147,-2,0.0,60.455,0,0,0,0,0,3599,0,5,0,1,"[[370.349, 110.495, 8.25, 60.455]]",True,False,52.02,107.419,389.98,112.581,48,95,347,31,False,True,3,0,179.025,21.023,2062.955
1785393872144024800,107142896135500,10.16.6.1,0015bb37,2248,75744,3600,14,32.89,13,True,True,False,368.041,110.495,368.04,110.521,8.25,8.249,0.935,316.029,147,-2,0.0,60.979,0,0,0,0,0,3601,0,5,0,1,"[[370.276, 110.557, 8.25, 60.979]]",True,False,52.022,107.285,389.978,112.715,48,95,347,31,True,True,0,2,179.025,22.022,1991.784
1785393872178883700,107142930994200,10.16.6.1,0015bb37,2249,75781,3602,14,32.61,10,True,True,False,368.041,110.497,368.041,110.499,8.0,8.02,0.935,316.029,147,-2,0.0,60.087,0,0,0,0,0,3603,0,5,0,1,"[[370.561, 110.54, 8.0, 60.087]]",True,False,52.022,107.285,389.978,112.715,48,95,347,31,False,True,2,0,179.025,22.022,1991.784
1785393872211870800,107142963980800,10.16.6.1,0015bb37,2250,75815,3604,18,33.67,5,True,True,False,368.041,110.479,368.041,110.454,8.25,8.232,0.935,316.029,147,-2,0.0,58.889,0,0,0,0,0,3605,0,5,0,1,"[[370.429, 110.492, 8.25, 58.889]]",True,False,52.022,107.285,389.978,112.715,48,95,347,31,False,True,4,0,179.025,22.022,1991.784
1785393872249649700,107143001759900,10.16.6.1,0015bb37,2251,75852,3606,22,34.42,5,True,True,False,368.043,110.437,368.043,110.396,8.25,8.249,0.935,316.03,147,-2,0.0,59.931,0,0,0,0,0,3607,0,5,0,1,"[[370.352, 110.434, 8.25, 59.931]]",True,False,52.023,107.225,389.977,112.775,48,95,347,31,False,True,1,0,179.025,22.022,1993.134
1785393872270030500,107143022139800,10.16.6.1,0015bb37,2252,75868,3607,16,34.97,12,True,True,False,368.042,110.45,368.042,110.461,8.25,8.25,0.935,316.03,147,-2,0.0,61.505,0,0,0,0,0,3608,0,5,0,1,"[[370.268, 110.497, 8.25, 61.505]]",True,False,52.023,107.225,389.977,112.775,48,95,347,31,False,True,2,0,179.025,22.022,1993.134
1785393872301317000,107143053426700,10.16.6.1,0015bb37,2253,75903,3609,13,38.64,11,True,True,False,368.042,110.447,368.043,110.435,8.25,8.25,0.935,316.03,147,-2,0.0,61.505,0,0,0,0,0,3610,0,5,0,1,"[[370.135, 110.469, 8.25, 61.505]]",True,False,52.023,107.225,389.977,112.775,48,95,347,31,False,True,4,0,179.025,22.022,1993.134
1785393872338755800,107143090866000,10.16.6.1,0015bb37,2254,75946,3611,22,41.1,5,True,True,False,368.042,110.466,368.041,110.525,8.25,8.25,0.935,316.03,147,-2,0.0,58.37,0,0,0,0,0,3612,0,5,0,1,"[[370.381, 110.564, 8.25, 58.37]]",True,False,52.023,107.198,389.977,112.802,48,95,347,31,False,True,1,0,179.025,21.023,2061.155
1785393872373166500,107143125276700,10.16.6.1,0015bb37,2255,75977,3613,15,45.08,9,True,True,False,368.042,110.516,368.041,110.535,8.25,8.25,0.935,316.03,147,-2,0.0,61.505,0,0,0,0,0,3614,0,5,0,1,"[[370.254, 110.572, 8.25, 61.505]]",True,False,52.023,107.198,389.977,112.802,48,95,347,31,False,True,3,0,179.025,21.023,2061.155
1785393872411022300,107143163132400,10.16.6.1,0015bb37,2256,76011,3615,16,51.98,13,True,True,False,368.043,110.444,368.044,110.399,8.25,8.25,0.935,316.03,147,-2,0.0,58.37,0,0,0,0,0,3616,0,5,0,1,"[[370.418, 110.438, 8.25, 58.37]]",True,False,52.023,107.186,389.977,112.814,48,95,347,31,True,True,0,2,179.025,21.023,2061.155
1785393872434602700,107143186712400,10.16.6.1,0015bb37,2258,76036,3616,25,51.93,11,True,True,False,368.043,110.433,368.043,110.424,8.25,8.25,0.935,316.03,147,-2,0.0,58.889,0,0,0,0,0,3617,0,5,0,1,"[[370.372, 110.463, 8.25, 58.889]]",True,False,52.023,107.186,389.977,112.814,48,95,347,31,False,True,1,0,179.025,21.023,2061.155
1785393872469860600,107143221969000,10.16.6.1,0015bb37,2259,76070,3618,13,56.35,4,True,True,False,368.042,110.506,368.042,110.517,8.25,8.25,0.935,316.03,147,-2,0.0,58.37,0,0,0,0,0,3619,0,5,0,1,"[[370.367, 110.555, 8.25, 58.37]]",True,False,52.023,107.186,389.977,112.814,48,95,347,31,False,True,3,0,179.025,21.023,2061.155
1785393872507360000,107143259468700,10.16.6.1,0015bb37,2260,76105,3620,13,55.02,15,True,True,False,368.042,110.528,368.042,110.525,8.25,8.25,0.935,316.03,147,-2,0.0,59.931,0,0,0,0,0,3621,0,5,0,1,"[[370.116, 110.559, 8.25, 59.931]]",True,False,52.024,107.18,389.976,112.82,48,95,347,31,True,True,0,2,179.025,22.022,1992.984
1785393872527107700,107143279218800,10.16.6.1,0015bb37,2261,76131,3621,26,54.94,4,True,True,False,368.042,110.527,368.042,110.526,8.25,8.25,0.935,316.03,147,-2,0.0,59.41,0,0,0,0,0,3622,0,5,0,1,"[[370.369, 110.565, 8.25, 59.41]]",True,False,52.024,107.18,389.976,112.82,48,95,347,31,False,True,1,0,179.025,22.022,1992.984
1785393872557259200,107143309368400,10.16.6.1,0015bb37,2262,76164,3623,16,55.27,6,True,True,False,368.042,110.522,368.042,110.53,8.25,8.25,0.935,316.03,147,-2,0.0,58.37,0,0,0,0,0,3624,0,5,0,1,"[[370.374, 110.569, 8.25, 58.37]]",True,False,52.024,107.18,389.976,112.82,48,95,347,31,False,True,3,0,179.025,22.022,1992.984
1785393872613962900,107143366071900,10.16.6.1,0015bb37,2263,76217,3626,22,54.88,4,True,True,False,368.042,110.481,368.043,110.467,8.25,8.25,0.935,316.03,147,-2,0.0,60.455,0,0,0,0,0,3627,0,5,0,1,"[[370.243, 110.504, 8.25, 60.455]]",True,False,52.024,107.178,389.976,112.822,48,95,347,31,False,True,1,0,179.025,21.023,2060.255
1785393872635312100,107143387420400,10.16.6.1,0015bb37,2264,76233,3627,16,55.33,8,True,True,False,368.042,110.51,368.042,110.534,8.25,8.25,0.935,316.03,147,-2,0.0,59.931,0,0,0,0,0,3628,0,5,0,1,"[[370.395, 110.573, 8.25, 59.931]]",True,False,52.024,107.178,389.976,112.822,48,95,347,31,False,True,2,0,179.025,21.023,2060.255
1785393872665455200,107143417564700,10.16.6.1,0015bb37,2265,76267,3629,13,54.96,11,True,True,False,368.043,110.474,368.043,110.424,8.25,8.2,0.935,316.03,147,-2,0.0,58.889,0,0,0,0,0,3630,0,5,0,1,"[[370.335, 110.462, 8.25, 58.889]]",True,False,52.024,107.178,389.976,112.822,48,95,347,31,False,True,4,0,179.025,21.023,2060.255
1785393872702742000,107143454851100,10.16.6.1,0015bb37,2266,76305,3631,17,54.92,10,True,True,False,368.036,110.509,368.037,110.471,8.25,8.246,0.935,316.029,147,-1,0.0,59.931,0,0,0,0,0,3632,0,5,0,1,"[[370.38, 110.503, 8.25, 59.931]]",True,False,52.016,107.705,389.984,112.295,48,95,347,31,False,True,1,0,179.011,22.036,1990.85
1785393872736872000,107143488980200,10.16.6.1,0015bb37,2267,76338,3633,12,54.96,12,True,True,False,368.035,110.58,368.035,110.578,8.0,8.07,0.935,316.029,147,-1,0.0,60.629,0,0,0,0,0,3634,0,5,0,1,"[[370.571, 110.613, 8.0, 60.629]]",True,False,52.016,107.705,389.984,112.295,48,95,347,31,False,True,3,0,179.011,22.036,1990.85
1785393872775465400,107143527575100,10.16.6.1,0015bb37,2268,76373,3635,13,54.82,15,True,True,False,368.035,110.489,368.035,110.447,8.25,8.236,0.935,316.029,147,-1,0.0,58.889,0,0,0,0,0,3636,0,5,0,1,"[[370.291, 110.474, 8.25, 58.889]]",True,False,52.013,107.943,389.987,112.057,48,95,347,31,True,True,0,2,179.011,22.036,1991.15
1785393872796379900,107143548488400,10.16.6.1,0015bb37,2269,76398,3636,25,56.29,5,True,True,False,368.035,110.457,368.035,110.431,8.25,8.246,0.935,316.029,147,-1,0.0,59.931,0,0,0,0,0,3637,0,5,0,1,"[[370.301, 110.458, 8.25, 59.931]]",True,False,52.013,107.943,389.987,112.057,48,95,347,31,False,True,1,0,179.011,22.036,1991.15
1785393872823471900,107143575581500,10.16.6.1,0015bb37,2270,76431,3638,16,55.27,5,True,True,False,368.035,110.428,368.036,110.405,8.25,8.25,0.935,316.029,147,-1,0.0,56.82,0,0,0,0,0,3639,0,5,0,1,"[[370.426, 110.434, 8.25, 56.82]]",True,False,52.013,107.943,389.987,112.057,48,95,347,31,False,True,3,0,179.011,22.036,1991.15
1785393872868911100,107143621019600,10.16.6.1,0015bb37,2271,76463,3640,13,56.47,11,True,True,False,368.034,110.483,368.033,110.552,8.25,8.25,0.935,316.03,147,-1,0.0,59.41,0,0,0,0,0,3641,0,3,0,1,"[[370.382, 110.579, 8.25, 59.41]]",True,False,52.011,108.049,389.989,111.951,48,96,347,29,True,True,0,2,179.011,22.036,1991.3
1785393872895611000,107143647721000,10.16.6.1,0015bb37,2272,76503,3642,15,57.09,5,True,True,False,368.033,110.568,368.033,110.601,8.25,8.25,0.935,316.03,147,-1,0.0,58.889,0,0,0,0,0,3643,0,2,0,1,"[[370.421, 110.628, 8.25, 58.889]]",True,False,52.011,108.049,389.989,111.951,48,96,347,29,False,True,2,0,179.011,22.036,1991.3
1785393872932285300,107143684393900,10.16.6.1,0015bb37,2273,76535,3644,13,56.82,8,True,True,False,368.033,110.541,368.034,110.445,8.25,8.25,0.935,316.03,147,-1,0.0,62.033,0,0,0,0,0,3645,0,3,0,1,"[[370.258, 110.47, 8.25, 62.033]]",True,False,52.011,108.049,389.989,111.951,48,96,347,29,False,True,4,0,179.011,22.036,1991.3
1785393872969633900,107143721742800,10.16.6.1,0015bb37,2274,76571,3646,16,55.39,11,True,True,False,368.037,110.509,368.037,110.522,8.0,8.07,0.935,316.029,147,-2,0.0,62.264,0,0,0,0,0,3647,0,5,0,1,"[[370.416, 110.556, 8.0, 62.264]]",True,False,52.018,107.569,389.982,112.431,48,95,347,31,False,True,1,0,179.025,21.023,2061.905
1785393872990009200,107143742119100,10.16.6.1,0015bb37,2275,76594,3647,23,55.35,8,True,True,False,368.037,110.556,368.036,110.594,8.0,8.02,0.935,316.029,147,-2,0.0,62.264,0,0,0,0,0,3648,0,5,0,1,"[[370.337, 110.627, 8.0, 62.264]]",True,False,52.018,107.569,389.982,112.431,48,95,347,31,False,True,2,0,179.025,21.023,2061.905
1785393873024885700,107143776995900,10.16.6.1,0015bb37,2276,76628,3649,20,56.47,4,True,True,False,368.038,110.46,368.038,110.447,8.5,8.412,0.935,316.029,147,-2,0.0,58.367,0,0,0,0,0,3650,0,5,0,1,"[[370.271, 110.479, 8.5, 58.367]]",True,False,52.018,107.569,389.982,112.431,48,95,347,31,False,True,4,0,179.025,21.023,2061.905
1785393873066116700,107143818225100,10.16.6.1,0015bb37,2277,76667,3651,24,55.45,9,True,True,False,368.035,110.507,368.034,110.528,8.25,8.263,0.935,316.029,147,-1,0.0,60.455,0,0,0,0,0,3652,0,5,0,1,"[[370.193, 110.555, 8.25, 60.455]]",True,False,52.014,107.881,389.986,112.119,48,95,347,31,False,True,1,0,179.011,22.036,1991.9
1785393873101045900,107143853154500,10.16.6.1,0015bb37,2278,76702,3653,13,55.68,7,True,True,False,368.035,110.492,368.035,110.466,8.0,7.97,0.935,316.029,147,-1,0.0,62.264,0,0,0,0,0,3654,0,5,0,1,"[[370.43, 110.496, 8.0, 62.264]]",True,False,52.014,107.881,389.986,112.119,48,95,347,31,False,True,3,0,179.011,22.036,1991.9
1785393873138829100,107143890937600,10.16.6.1,0015bb37,2279,76737,3655,13,55.06,15,True,True,False,368.039,110.48,368.039,110.468,8.25,8.228,0.935,316.029,147,-2,0.0,60.455,0,0,0,0,0,3656,0,5,0,1,"[[370.314, 110.502, 8.25, 60.455]]",True,False,52.019,107.494,389.981,112.506,48,95,347,31,True,True,0,2,179.025,21.023,2061.005
1785393873158214200,107143910323900,10.16.6.1,0015bb37,2280,76762,3656,25,55.04,4,True,True,False,368.038,110.501,368.038,110.519,8.0,8.064,0.935,316.029,147,-2,0.0,61.717,0,0,0,0,0,3657,0,5,0,1,"[[370.455, 110.555, 8.0, 61.717]]",True,False,52.019,107.494,389.981,112.506,48,95,347,31,False,True,1,0,179.025,21.023,2061.005
1785393873206880200,107143958988700,10.16.6.1,0015bb37,2281,76803,3659,13,56.21,12,True,True,False,368.038,110.526,368.037,110.558,8.25,8.246,0.935,316.029,147,-2,0.0,61.505,0,0,0,0,0,3660,0,5,0,1,"[[370.183, 110.59, 8.25, 61.505]]",True,False,52.019,107.494,389.981,112.506,48,95,347,31,False,True,4,0,179.025,21.023,2061.005
1785393873232023600,107143984132400,10.16.6.1,0015bb37,2282,76825,3660,22,55.06,13,True,True,False,368.035,110.54,368.034,110.552,8.25,8.249,0.935,316.029,147,-1,0.0,58.889,0,0,0,0,0,3661,0,5,0,1,"[[370.421, 110.583, 8.25, 58.889]]",True,False,52.014,107.847,389.986,112.153,48,95,347,31,True,True,0,2,179.011,21.036,2059.563
1785393873259513800,107144011623400,10.16.6.1,0015bb37,2283,76863,3662,12,54.98,9,True,True,False,368.035,110.526,368.035,110.516,8.0,8.12,0.935,316.029,147,-1,0.0,61.172,0,0,0,0,0,3663,0,5,0,1,"[[370.421, 110.546, 8.0, 61.172]]",True,False,52.014,107.847,389.986,112.153,48,95,347,31,False,True,2,0,179.011,21.036,2059.563
1785393873294913700,107144047024300,10.16.6.1,0015bb37,2284,76899,3664,13,54.82,9,True,True,False,368.035,110.506,368.035,110.5,8.25,8.24,0.935,316.029,147,-1,0.0,61.505,0,0,0,0,0,3665,0,5,0,1,"[[370.246, 110.528, 8.25, 61.505]]",True,False,52.014,107.847,389.986,112.153,48,95,347,31,False,True,4,0,179.011,21.036,2059.563
