preview_frame_id,host_epoch_ns,host_monotonic_ns,video_source_epoch_ns,video_pipeline_latency_ms,telemetry_match_delta_ms,sync_offset_ms,decoded_frame_seq,dropped_frames,telemetry_session,telemetry_seq,telemetry_device_ms,tracking_frame_id
479,1785481834938745900,195105691031200,1785481834837043968,101.701932,2.900332,0.0,479,0,000070ca,7111,229026,9053
480,1785481834989063600,195105741348700,1785481834887188992,101.874608,-21.536492,0.0,480,0,000070ca,7113,229053,9054
481,1785481835039379100,195105791664600,1785481834937010944,102.368156,-7.305744,0.0,481,0,000070ca,7114,229108,9056
482,1785481835089436200,195105841721600,1785481834986921984,102.514216,-6.513784,0.0,482,0,000070ca,7116,229168,9058
483,1785481835139571100,195105891856400,1785481835037310976,102.260124,18.010524,0.0,483,0,000070ca,7118,229244,9061
484,1785481835188869900,195105941155300,1785481835087233024,101.636876,-9.994024,0.0,484,0,000070ca,7119,229266,9062
485,1785481835239288500,195105991573600,1785481835137043968,102.244532,11.982532,0.0,485,0,000070ca,7121,229335,9065
486,1785481835289040200,195106041325300,1785481835186845184,102.195016,12.107216,0.0,486,0,000070ca,7123,229386,9067
487,1785481835339254700,195106091540000,1785481835237010944,102.243756,16.442856,0.0,487,0,000070ca,7124,229444,9069
488,1785481835389532900,195106141818200,1785481835286866944,102.665956,-7.885144,0.0,488,0,000070ca,7125,229465,9070
489,1785481835439639900,195106191925300,1785481835336977920,102.66198,10.58988,0.0,489,0,000070ca,7127,229532,9072
490,1785481835489363800,195106241649000,1785481835387056128,102.307672,19.957072,0.0,490,0,000070ca,7129,229594,9074
491,1785481835539686600,195106291972000,1785481835437021952,102.664648,-8.256452,0.0,491,0,000070ca,7130,229617,9075
492,1785481835589441300,195106341726600,1785481835487066880,102.37442,-8.83068,0.0,492,0,000070ca,7131,229667,9077
493,1785481835639322400,195106391607700,1785481835537477888,101.844512,8.108612,0.0,493,0,000070ca,7133,229730,9079
494,1785481835689837100,195106442122400,1785481835586956032,102.881068,-7.583632,0.0,494,0,000070ca,7134,229759,9080
495,1785481835740958700,195106493244100,1785481835637021952,103.936748,-5.855452,0.0,495,0,000070ca,7136,229820,9082
496,1785481835789442900,195106541728200,1785481835687377920,102.06498,24.82258,0.0,496,0,000070ca,7138,229898,9085
497,1785481835839102000,195106591387300,1785481835737689088,101.412912,2.082512,0.0,497,0,000070ca,7139,229926,9086
498,1785481835892945200,195106645230500,1785481835787121920,105.82328,20.51318,0.0,498,0,000070ca,7141,229982,9088
499,1785481835944281800,195106696567100,1785481835836945152,107.336648,-6.241452,0.0,499,0,000070ca,7142,230020,9089
500,1785481835990455800,195106742741100,1785481835888889088,101.566712,18.589412,0.0,500,0,000070ca,7145,230076,9091
501,1785481836039662900,195106791948200,1785481835937288960,102.37394,17.18964,0.0,501,0,000070ca,7146,230132,9092
502,1785481836089782000,195106842067300,1785481835988022016,101.759984,-11.097916,0.0,502,0,000070ca,7147,230166,9093
503,1785481836140436100,195106892721300,1785481836037156096,103.280004,11.382404,0.0,503,0,000070ca,7149,230234,9095
504,1785481836189930300,195106942215600,1785481836087277824,102.652476,-5.402824,0.0,504,0,000070ca,7150,230261,9096
505,1785481836239689900,195106991975400,1785481836137478144,102.211756,6.062956,0.0,505,0,000070ca,7152,230324,9098
506,1785481836289305600,195107041591000,1785481836187256064,102.049536,-14.954864,0.0,506,0,000070ca,7153,230353,9099
507,1785481836339957900,195107092243200,1785481836237499904,102.457996,11.094596,0.0,507,0,000070ca,7155,230428,9101
508,1785481836389064300,195107141349700,1785481836287000064,102.064236,-8.715364,0.0,508,0,000070ca,7156,230465,9102
509,1785481836439427800,195107191712900,1785481836338032896,101.394904,9.070204,0.0,509,0,000070ca,7158,230516,9104
510,1785481836490030300,195107242315800,1785481836386932992,103.097308,10.806208,0.0,510,0,000070ca,7160,230586,9106
511,1785481836540264200,195107292549500,1785481836437021952,103.242248,-20.812152,0.0,511,0,000070ca,7161,230610,9107
512,1785481836589228800,195107341514100,1785481836487611136,101.617664,7.811364,0.0,512,0,000070ca,7163,230682,9110
513,1785481836639282500,195107391568300,1785481836537878016,101.404484,21.512984,0.0,513,0,000070ca,7165,230750,9113
514,1785481836689652400,195107441937400,1785481836587034112,102.618288,-7.022912,0.0,514,0,000070ca,7166,230769,9114
515,1785481836739550600,195107491835800,1785481836636944896,102.605704,-10.740296,0.0,515,0,000070ca,7167,230814,9116
516,1785481836789501100,195107541786200,1785481836687456000,102.0451,3.6145,0.0,516,0,000070ca,7169,230878,9119
517,1785481836839313300,195107591598600,1785481836737089024,102.224276,18.404076,0.0,517,0,000070ca,7171,230947,9122
518,1785481836889590700,195107641876000,1785481836787055872,102.534828,11.453028,0.0,518,0,000070ca,7172,230983,9124
519,1785481836939387000,195107691672400,1785481836836910848,102.476152,8.926452,0.0,519,0,000070ca,7175,231034,9126
520,1785481836989262300,195107741547700,1785481836887622144,101.640156,6.738156,0.0,520,0,000070ca,7176,231076,9128
521,1785481837040180900,195107792465900,1785481836936944128,103.236772,18.719272,0.0,521,0,000070ca,7178,231147,9131
522,1785481837088930400,195107841215500,1785481836987032832,101.897568,-6.940432,0.0,522,0,000070ca,7179,231166,9132
523,1785481837139613400,195107891898500,1785481837037010944,102.602456,16.059956,0.0,523,0,000070ca,7181,231243,9135
524,1785481837189885500,195107942170900,1785481837087055872,102.829628,-8.572572,0.0,524,0,000070ca,7182,231265,9136
525,1785481837239532500,195107991817800,1785481837137500160,102.03234,7.29584,0.0,525,0,000070ca,7184,231332,9139
526,1785481837288942200,195108041227500,1785481837187588864,101.353336,3.197236,0.0,526,0,000070ca,7185,231378,9141
527,1785481837339427600,195108091713200,1785481837237210880,102.21672,20.55122,0.0,527,0,000070ca,7187,231444,9144
528,1785481837389757900,195108142043500,1785481837286855936,102.901964,-7.185736,0.0,528,0,000070ca,7188,231469,9145
529,1785481837439932500,195108192217800,1785481837337188864,102.743636,10.778436,0.0,529,0,000070ca,7190,231533,9148
530,1785481837489437200,195108241722500,1785481837387610880,101.82632,6.06592,0.0,530,0,000070ca,7191,231578,9150
531,1785481837539365800,195108291651200,1785481837437689088,101.676712,7.168312,0.0,531,0,000070ca,7193,231627,9152
532,1785481837590170000,195108342455700,1785481837487299840,102.87016,-5.46684,0.0,532,0,000070ca,7194,231676,9154
533,1785481837640799800,195108393084800,1785481837536966912,103.832888,10.190088,0.0,533,0,000070ca,7196,231735,9157
534,1785481837688699900,195108440985100,1785481837587666944,101.032956,-22.031144,0.0,534,0,000070ca,7197,231760,9158
535,1785481837739410000,195108491695300,1785481837637521920,101.88808,1.51688,0.0,535,0,000070ca,7199,231827,9161
536,1785481837790072600,195108542357900,1785481837686921984,103.150616,-9.654084,0.0,536,0,000070ca,7200,231866,9163
537,1785481837840136400,195108592421700,1785481837736999936,103.136464,8.383964,0.0,537,0,000070ca,7202,231934,9166
538,1785481837889311400,195108641596800,1785481837787632896,101.678504,-23.082796,0.0,538,0,000070ca,7203,231959,9167
539,1785481837939991400,195108692276900,1785481837837810944,102.180456,-5.691444,0.0,539,0,000070ca,7206,232026,9170
540,1785481837990118000,195108742403200,1785481837887110912,103.007088,-8.763312,0.0,540,0,000070ca,7207,232065,9172
541,1785481838039822600,195108792108000,1785481837937689088,102.133512,7.637312,0.0,541,0,000070ca,7209,232133,9175
542,1785481838089267900,195108841553200,1785481837987811072,101.456828,-15.118872,0.0,542,0,000070ca,7210,232158,9176
543,1785481838139834900,195108892120400,1785481838037344000,102.4909,-5.073,0.0,543,0,000070ca,7212,232226,9179
544,1785481838191391100,195108943676600,1785481838087410944,103.980156,-8.379244,0.0,544,0,000070ca,7213,232268,9181
545,1785481838240747800,195108993033400,1785481838137577984,103.169816,11.211016,0.0,545,0,000070ca,7215,232333,9184
546,1785481838290644500,195109042929600,1785481838187778048,102.866452,-16.692548,0.0,546,0,000070ca,7216,232360,9185
547,1785481838340119600,195109092404700,1785481838238121984,101.997616,7.730316,0.0,547,0,000070ca,7218,232426,9188
548,1785481838391551000,195109143836000,1785481838287822080,103.72892,19.39702,0.0,548,0,000070ca,7220,232499,9191
549,1785481838445020600,195109197306100,1785481838337266944,107.753656,16.303056,0.0,549,0,000070ca,7221,232544,9193
550,1785481838489414600,195109241700300,1785481838389111040,100.30356,-14.63404,0.0,550,0,000070ca,7222,232565,9194
551,1785481838539893600,195109292178700,1785481838437110784,102.782816,-16.268884,0.0,551,0,000070ca,7223,232586,9195
552,1785481838590209600,195109342495100,1785481838487177984,103.031616,-10.403384,0.0,552,0,000070ca,7225,232666,9197
553,1785481838639939600,195109392225200,1785481838537167104,102.772496,10.411196,0.0,553,0,000070ca,7227,232731,9200
554,1785481838689807500,195109442093200,1785481838587710976,102.096524,7.084924,0.0,554,0,000070ca,7229,232782,9202
555,1785481838739480900,195109491766500,1785481838637611008,101.869892,8.177092,0.0,555,0,000070ca,7230,232827,9204
556,1785481838790104100,195109542389100,1785481838687421952,102.682148,17.824948,0.0,556,0,000070ca,7232,232897,9207
557,1785481838839294400,195109591579700,1785481838736978176,102.316224,-8.019976,0.0,557,0,000070ca,7233,232916,9208
558,1785481838889589900,195109641874900,1785481838787843840,101.74606,7.54236,0.0,558,0,000070ca,7235,232983,9211
559,1785481838939146300,195109691431800,1785481838837277952,101.868348,7.995948,0.0,559,0,000070ca,7237,233033,9213
560,1785481838989456700,195109741742200,1785481838887399936,102.056764,22.902064,0.0,560,0,000070ca,7239,233097,9216
561,1785481839040245600,195109792531100,1785481838936989184,103.256416,-7.303284,0.0,561,0,000070ca,7240,233123,9217
562,1785481839089446600,195109841731700,1785481838987056128,102.390472,11.565172,0.0,562,0,000070ca,7242,233183,9220
563,1785481839139282300,195109891567500,1785481839037310976,101.971324,-15.979876,0.0,563,0,000070ca,7243,233213,9221
564,1785481839190514200,195109942799500,1785481839087311104,103.203096,18.073796,0.0,564,0,000070ca,7245,233297,9225
565,1785481839240229300,195109992514600,1785481839137078016,103.151284,-12.689316,0.0,565,0,000070ca,7246,233316,9226
566,1785481839291826300,195110044111700,1785481839187556096,104.270204,8.397804,0.0,566,0,000070ca,7248,233383,9229
567,1785481839339403800,195110091689200,1785481839237911040,101.49276,-17.43224,0.0,567,0,000070ca,7249,233411,9230
568,1785481839389735800,195110142021400,1785481839287833088,101.902712,2.001312,0.0,568,0,000070ca,7251,233477,9233
569,1785481839439269900,195110191555400,1785481839337043968,102.225932,-12.495568,0.0,569,0,000070ca,7252,233517,9235
570,1785481839490110500,195110242395900,1785481839387388928,102.721572,7.806372,0.0,570,0,000070ca,7254,233583,9238
571,1785481839540399500,195110292684900,1785481839437021952,103.377548,-20.942252,0.0,571,0,000070ca,7255,233610,9239
572,1785481839589400100,195110341685400,1785481839487677952,101.722148,7.160548,0.0,572,0,000070ca,7257,233683,9242
573,1785481839639756400,195110392041600,1785481839537588992,102.167408,22.242108,0.0,573,0,000070ca,7259,233750,9245
574,1785481839689864300,195110442149800,1785481839587145216,102.719084,18.324884,0.0,574,0,000070ca,7260,233793,9247
575,1785481839741765100,195110494050300,1785481839637399808,104.365292,-6.202708,0.0,575,0,000070ca,7261,233818,9248
576,1785481839790568600,195110542854100,1785481839687567104,103.001496,7.398996,0.0,576,0,000070ca,7263,233883,9251
577,1785481839839218100,195110591503200,1785481839737600000,101.6181,-15.3933,0.0,577,0,000070ca,7264,233908,9252
578,1785481839889666600,195110641951500,1785481839787566848,102.099752,-5.450348,0.0,578,0,000070ca,7266,233976,9255
579,1785481839941307200,195110693592500,1785481839837100032,104.207168,-8.700232,0.0,579,0,000070ca,7267,234019,9257
580,1785481839990553900,195110742839200,1785481839887345152,103.208748,12.963948,0.0,580,0,000070ca,7270,234083,9260
581,1785481840040526000,195110792811100,1785481839937611008,102.914992,-15.150908,0.0,581,0,000070ca,7271,234114,9261
582,1785481840090267800,195110842553100,1785481839987822080,102.44572,7.65612,0.0,582,0,000070ca,7273,234177,9264
583,1785481840140464700,195110892750000,1785481840038088960,102.37574,-17.66116,0.0,583,0,000070ca,7274,234211,9265
584,1785481840190329300,195110942614400,1785481840087677952,102.651348,6.988648,0.0,584,0,000070ca,7276,234277,9268
585,1785481840239482700,195110991768000,1785481840138010880,101.47182,18.12232,0.0,585,0,000070ca,7278,234348,9271
586,1785481840289783100,195111042068300,1785481840187222016,102.561084,-6.807216,0.0,586,0,000070ca,7279,234366,9272
587,1785481840339742400,195111092027500,1785481840237389056,102.353344,8.112444,0.0,587,0,000070ca,7281,234433,9275
588,1785481840388812800,195111141098100,1785481840287534080,101.27872,3.50762,0.0,588,0,000070ca,7282,234478,9277
589,1785481840439239400,195111191524800,1785481840337511168,101.728232,19.678632,0.0,589,0,000070ca,7284,234544,9280
590,1785481840489964200,195111242249600,1785481840387211008,102.753192,-5.914708,0.0,590,0,000070ca,7285,234567,9281
591,1785481840539520300,195111291805500,1785481840437166848,102.353452,26.392952,0.0,591,0,000070ca,7287,234645,9284
592,1785481840590658900,195111342944200,1785481840487556096,103.102804,6.613304,0.0,592,0,000070ca,7288,234677,9285
593,1785481840639463800,195111391749100,1785481840537533952,101.929848,7.420248,0.0,593,0,000070ca,7290,234732,9287
594,1785481840690964100,195111443249400,1785481840588599808,102.364292,6.785592,0.0,594,0,000070ca,7291,234781,9289
595,1785481840740326800,195111492612300,1785481840637444096,102.882704,8.466704,0.0,595,0,000070ca,7293,234833,9291
596,1785481840791086000,195111543371100,1785481840688733184,102.352816,8.199116,0.0,596,0,000070ca,7294,234883,9293
597,1785481840839236500,195111591521800,1785481840737678080,101.55842,6.90262,0.0,597,0,000070ca,7296,234932,9295
598,1785481840891215300,195111643500800,1785481840788888832,102.326468,7.904368,0.0,598,0,000070ca,7297,234982,9297
599,1785481840943931900,195111696217500,1785481840836955904,106.975996,-9.219204,0.0,599,0,000070ca,7298,235016,9298
600,1785481840989197400,195111741482700,1785481840888966912,100.230488,15.869688,0.0,600,0,000070ca,7301,235066,9300
601,1785481841039797300,195111792082600,1785481840937133056,102.664244,-12.764656,0.0,601,0,000070ca,7302,235116,9301
602,1785481841090676100,195111842961000,1785481840987088896,103.587204,-9.624996,0.0,602,0,000070ca,7304,235165,9303
603,1785481841139821800,195111892106900,1785481841037699840,102.12196,5.09106,0.0,603,0,000070ca,7306,235228,9305
604,1785481841190092600,195111942378100,1785481841087099904,102.992696,-5.914304,0.0,604,0,000070ca,7307,235269,9307
605,1785481841239853900,195111992139500,1785481841137478144,102.375756,2.846056,0.0,605,0,000070ca,7309,235326,9309
606,1785481841290530500,195112042815700,1785481841187256064,103.274436,-8.453564,0.0,606,0,000070ca,7310,235367,9311
607,1785481841340084500,195112092369600,1785481841237488896,102.595604,8.157704,0.0,607,0,000070ca,7312,235432,9313
608,1785481841389660800,195112141946200,1785481841287432960,102.22784,-21.19036,0.0,608,0,000070ca,7313,235459,9314
609,1785481841439399100,195112191684400,1785481841337688832,101.710268,9.232468,0.0,609,0,000070ca,7315,235532,9317
610,1785481841489652000,195112241937500,1785481841387443968,102.208032,-15.033368,0.0,610,0,000070ca,7316,235559,9318
611,1785481841539842400,195112292127600,1785481841437155840,102.68656,-4.93944,0.0,611,0,000070ca,7317,235616,9320
612,1785481841590002100,195112342287400,1785481841487155968,102.846132,-5.837268,0.0,612,0,000070ca,7319,235669,9322
613,1785481841640784800,195112393070100,1785481841537555968,103.228832,9.742632,0.0,613,0,000070ca,7321,235726,9324
614,1785481841689801900,195112442087200,1785481841587655936,102.145964,-15.301836,0.0,614,0,000070ca,7322,235759,9325
615,1785481841740742400,195112493027600,1785481841638355968,102.386432,22.389632,0.0,615,0,000070ca,7324,235832,9328
616,1785481841789781300,195112542066600,1785481841687310848,102.470452,-4.676548,0.0,616,0,000070ca,7325,235875,9329
617,1785481841839421400,195112591706500,1785481841737299968,102.121432,2.058632,0.0,617,0,000070ca,7327,235924,9331
618,1785481841889429900,195112641715200,1785481841787489024,101.940876,8.240176,0.0,618,0,000070ca,7329,235983,9333
619,1785481841939405200,195112691690400,1785481841837122048,102.283152,-9.607848,0.0,619,0,000070ca,7330,236016,9334
620,1785481841989259000,195112741544300,1785481841887078144,102.180856,-6.616644,0.0,620,0,000070ca,7332,236062,9336
621,1785481842038877100,195112791162200,1785481841936944128,101.932972,-8.973928,0.0,621,0,000070ca,7334,236117,9338
622,1785481842089957700,195112842242800,1785481841986967040,102.99066,-8.64124,0.0,622,0,000070ca,7335,236161,9340
623,1785481842140744000,195112893029200,1785481842036800000,103.944,-8.8368,0.0,623,0,000070ca,7337,236218,9342
624,1785481842190366900,195112942652200,1785481842087500032,102.866868,-24.209532,0.0,624,0,000070ca,7338,236248,9343
625,1785481842239648200,195112991933500,1785481842137389056,102.259144,1.880644,0.0,625,0,000070ca,7340,236326,9346
626,1785481842290212200,195113042498100,1785481842187432960,102.77924,23.82004,0.0,626,0,000070ca,7342,236399,9349
627,1785481842340183000,195113092468300,1785481842237588992,102.594008,2.791908,0.0,627,0,000070ca,7343,236426,9350
628,1785481842389430700,195113141716000,1785481842287966976,101.463724,25.642024,0.0,628,0,000070ca,7345,236503,9353
629,1785481842439636300,195113191921700,1785481842337743872,101.892428,3.221928,0.0,629,0,000070ca,7346,236526,9354
630,1785481842489455500,195113241740800,1785481842387056128,102.399372,-16.135928,0.0,630,0,000070ca,7347,236557,9355
631,1785481842539698900,195113291984200,1785481842437232896,102.466004,-9.575696,0.0,631,0,000070ca,7349,236617,9357
632,1785481842589435900,195113341721100,1785481842487143936,102.291964,23.884164,0.0,632,0,000070ca,7351,236684,9360
633,1785481842640224400,195113392509900,1785481842537300224,102.924176,5.950976,0.0,633,0,000070ca,7352,236725,9361
634,1785481842690089400,195113442374700,1785481842587022080,103.06732,-10.97018,0.0,634,0,000070ca,7353,236758,9362
635,1785481842739708900,195113491994200,1785481842637021952,102.686948,1.469948,0.0,635,0,000070ca,7355,236818,9364
636,1785481842789481300,195113541766700,1785481842687267072,102.214228,17.591828,0.0,636,0,000070ca,7357,236894,9367
637,1785481842839678300,195113591963300,1785481842737345024,102.333276,-7.095324,0.0,637,0,000070ca,7358,236916,9368
638,1785481842890215000,195113642500400,1785481842787100160,103.11484,16.85964,0.0,638,0,000070ca,7360,236993,9371
639,1785481842939765800,195113692051100,1785481842837178112,102.587688,3.192988,0.0,639,0,000070ca,7361,237017,9372
640,1785481842991823800,195113744109500,1785481842887567104,104.256696,6.643796,0.0,640,0,000070ca,7364,237077,9374
641,1785481843039211500,195113791496600,1785481842937422080,101.78942,-23.12208,0.0,641,0,000070ca,7365,237107,9375
642,1785481843089428300,195113841713600,1785481842989434112,99.994188,6.538388,0.0,642,0,000070ca,7367,237178,9378
643,1785481843139755700,195113892041100,1785481843036945152,102.810548,-16.130652,0.0,643,0,000070ca,7368,237209,9379
644,1785481843189818800,195113942104300,1785481843087078144,102.740656,-8.526644,0.0,644,0,000070ca,7369,237265,9381
645,1785481843241022500,195113993308000,1785481843137422080,103.60042,2.70612,0.0,645,0,000070ca,7371,237323,9383
646,1785481843289319500,195114041605000,1785481843187443968,101.875532,7.933232,0.0,646,0,000070ca,7373,237383,9385
647,1785481843339299600,195114091584700,1785481843237134080,102.16552,11.40052,0.0,647,0,000070ca,7375,237435,9387
648,1785481843389853700,195114142138900,1785481843286855936,102.997764,12.598564,0.0,648,0,000070ca,7376,237482,9389
649,1785481843444878800,195114197164000,1785481843337021952,107.856848,9.863848,0.0,649,0,000070ca,7378,237534,9391
650,1785481843491149200,195114243434500,1785481843387456000,103.6932,40.0619,0.0,650,0,000070ca,7379,237611,9393
651,1785481843540232000,195114292517300,1785481843437277952,102.954048,-9.760052,0.0,651,0,000070ca,7379,237611,9393
652,1785481843590140000,195114342425300,1785481843487556096,102.583904,2.062604,0.0,652,0,000070ca,7381,237675,9395
653,1785481843640307200,195114392592500,1785481843538145024,102.162176,8.354076,0.0,653,0,000070ca,7383,237733,9397
654,1785481843690384200,195114442669600,1785481843587456000,102.9282,32.474,0.0,654,0,000070ca,7384,237798,9399
655,1785481843739765000,195114492050100,1785481843637521920,102.24308,-17.59192,0.0,655,0,000070ca,7384,237798,9399
656,1785481843789841000,195114542126300,1785481843687443968,102.397032,-15.809068,0.0,656,0,000070ca,7385,237836,9400
657,1785481843840736000,195114593021300,1785481843737221888,103.514112,-7.361788,0.0,657,0,000070ca,7387,237917,9402
658,1785481843890558100,195114642843600,1785481843787233024,103.325076,-21.980324,0.0,658,0,000070ca,7388,237949,9403
659,1785481843939199500,195114691484700,1785481843838066944,101.132556,6.413256,0.0,659,0,000070ca,7390,238027,9405
660,1785481843989163100,195114741448400,1785481843888256000,100.9071,7.672,0.0,660,0,000070ca,7393,238083,9407
661,1785481844039912000,195114792197300,1785481843937277952,102.634048,8.319848,0.0,661,0,000070ca,7395,238133,9409
662,1785481844089498700,195114841783700,1785481843987143936,102.354764,-4.606536,0.0,662,0,000070ca,7396,238176,9411
663,1785481844139511700,195114891797100,1785481844037543936,101.967764,3.036564,0.0,663,0,000070ca,7398,238228,9413
664,1785481844189445200,195114941730300,1785481844087034112,102.411088,-9.229012,0.0,664,0,000070ca,7399,238267,9415
665,1785481844239646300,195114991931600,1785481844137145088,102.501212,11.167912,0.0,665,0,000070ca,7401,238336,9418
666,1785481844289247200,195115041532500,1785481844187077888,102.169312,-21.407888,0.0,666,0,000070ca,7402,238360,9419
667,1785481844339485900,195115091771100,1785481844237510912,101.974988,3.628588,0.0,667,0,000070ca,7404,238430,9422
668,1785481844389171600,195115141456900,1785481844287544064,101.627536,2.152036,0.0,668,0,000070ca,7405,238469,9424
669,1785481844439717400,195115192002900,1785481844337011200,102.7062,11.1628,0.0,669,0,000070ca,7407,238537,9427
670,1785481844489246100,195115241531100,1785481844386932992,102.313108,-10.512292,0.0,670,0,000070ca,7408,238560,9428
671,1785481844539062700,195115291348000,1785481844437521920,101.54078,3.26758,0.0,671,0,000070ca,7410,238630,9431
672,1785481844589765600,195115342051000,1785481844487177984,102.587616,-5.097284,0.0,672,0,000070ca,7411,238676,9433
673,1785481844639074800,195115391360100,1785481844537010944,102.063856,10.977756,0.0,673,0,000070ca,7413,238733,9436
674,1785481844689679100,195115441964400,1785481844587578112,102.100988,-21.908712,0.0,674,0,000070ca,7414,238760,9437
675,1785481844739134400,195115491419700,1785481844636889088,102.245312,10.278312,0.0,675,0,000070ca,7416,238826,9440
676,1785481844789869900,195115542155400,1785481844687478016,102.391884,18.122584,0.0,676,0,000070ca,7418,238897,9443
677,1785481844840063000,195115592348300,1785481844737032960,103.03004,11.56134,0.0,677,0,000070ca,7419,238942,9445
678,1785481844889778300,195115642064100,1785481844787589120,102.18918,-21.69352,0.0,678,0,000070ca,7420,238960,9446
679,1785481844939109800,195115691395300,1785481844837445120,101.66468,3.40838,0.0,679,0,000070ca,7423,239028,9449
680,1785481844989083300,195115741368600,1785481844887599872,101.483428,22.234928,0.0,680,0,000070ca,7425,239097,9452
681,1785481845040026200,195115792311600,1785481844936899840,103.12636,-7.26624,0.0,681,0,000070ca,7426,239120,9453
682,1785481845089723500,195115842008900,1785481844986967040,102.75646,-14.55724,0.0,682,0,000070ca,7427,239162,9455
683,1785481845139469600,195115891754700,1785481845037678080,101.79152,3.49042,0.0,683,0,000070ca,7429,239230,9458
684,1785481845189179700,195115941465000,1785481845087456000,101.7237,20.1759,0.0,684,0,000070ca,7431,239299,9461
685,1785481845239054400,195115991339700,1785481845137332992,101.721408,-8.044492,0.0,685,0,000070ca,7432,239320,9462
686,1785481845290216000,195116042501200,1785481845187032832,103.183168,-9.577932,0.0,686,0,000070ca,7433,239362,9464
687,1785481845339136500,195116091421400,1785481845236867072,102.269428,-13.479072,0.0,687,0,000070ca,7435,239415,9466
688,1785481845389646100,195116141931300,1785481845287699968,101.946132,6.970932,0.0,688,0,000070ca,7437,239483,9469
689,1785481845439424000,195116191709200,1785481845337156096,102.267904,-6.417596,0.0,689,0,000070ca,7438,239525,9471
690,1785481845489523300,195116241808300,1785481845387321856,102.201444,16.290444,0.0,690,0,000070ca,7440,239594,9474
691,1785481845540314900,195116292600100,1785481845437032960,103.28194,-13.34816,0.0,691,0,000070ca,7441,239616,9475
692,1785481845589983200,195116342268700,1785481845487699968,102.283232,7.995732,0.0,692,0,000070ca,7443,239683,9478
693,1785481845640408400,195116392693700,1785481845537856000,102.5524,6.5304,0.0,693,0,000070ca,7444,239726,9480
694,1785481845691046200,195116443331500,1785481845587677952,103.368248,18.856348,0.0,694,0,000070ca,7446,239798,9483
695,1785481845740137300,195116492422500,1785481845637900032,102.237268,-7.537432,0.0,695,0,000070ca,7447,239817,9484
696,1785481845790097400,195116542382700,1785481845687778048,102.319352,7.793952,0.0,696,0,000070ca,7449,239882,9486
697,1785481845839731100,195116592016300,1785481845737821952,101.909148,5.877648,0.0,697,0,000070ca,7450,239925,9488
698,1785481845891980700,195116644266000,1785481845787777792,104.202908,2.599608,0.0,698,0,000070ca,7452,239977,9490
699,1785481845945177200,195116697462700,1785481845837500160,107.67704,-6.56126,0.0,699,0,000070ca,7454,240018,9492
700,1785481845990831100,195116743116400,1785481845888655872,102.175228,25.415828,0.0,700,0,000070ca,7456,240107,9495
701,1785481846039380800,195116791666000,1785481845937788928,101.591872,6.310272,0.0,701,0,000070ca,7457,240126,9496
702,1785481846089532300,195116841817600,1785481845987745024,101.787276,1.877176,0.0,702,0,000070ca,7459,240177,9498
703,1785481846139635600,195116891920900,1785481846037167104,102.468496,-7.351804,0.0,703,0,000070ca,7460,240217,9500
704,1785481846189860300,195116942145600,1785481846086967040,102.89326,9.33846,0.0,704,0,000070ca,7462,240284,9503
705,1785481846239713200,195116991998200,1785481846137444096,102.269104,-14.986496,0.0,705,0,000070ca,7463,240309,9504
706,1785481846289635700,195117041921000,1785481846187799808,101.835892,-4.977908,0.0,706,0,000070ca,7465,240376,9507
707,1785481846339610000,195117091895100,1785481846237510912,102.099088,3.118688,0.0,707,0,000070ca,7466,240428,9509
708,1785481846390206400,195117142491800,1785481846287355904,102.850496,19.445596,0.0,708,0,000070ca,7468,240493,9512
709,1785481846440218400,195117192504000,1785481846337344768,102.873632,-11.147068,0.0,709,0,000070ca,7469,240517,9513
710,1785481846490380500,195117242666000,1785481846388045056,102.335444,7.876744,0.0,710,0,000070ca,7471,240578,9516
711,1785481846540550700,195117292835800,1785481846437732864,102.817836,-22.073464,0.0,711,0,000070ca,7472,240609,9517
712,1785481846589742300,195117342027600,1785481846487899904,101.842396,6.706296,0.0,712,0,000070ca,7474,240677,9520
713,1785481846639445900,195117391731000,1785481846537722112,101.723788,18.196988,0.0,713,0,000070ca,7476,240747,9523
714,1785481846689439300,195117441724200,1785481846587300096,102.139204,16.356004,0.0,714,0,000070ca,7477,240794,9525
715,1785481846739570400,195117491855600,1785481846637167104,102.403296,10.823896,0.0,715,0,000070ca,7479,240836,9527
716,1785481846789736500,195117542021600,1785481846687355904,102.380596,7.696296,0.0,716,0,000070ca,7480,240883,9529
717,1785481846838862200,195117591147500,1785481846737288960,101.57324,-22.77996,0.0,717,0,000070ca,7481,240908,9530
718,1785481846889673200,195117641958300,1785481846787811072,101.862128,-6.179672,0.0,718,0,000070ca,7483,240975,9533
719,1785481846938982300,195117691267600,1785481846837043968,101.938332,-14.242268,0.0,719,0,000070ca,7484,241014,9535
720,1785481846989304200,195117741589500,1785481846887255808,102.048392,-8.791408,0.0,720,0,000070ca,7487,241067,9537
721,1785481847041569500,195117793854800,1785481846937211136,104.358364,10.794564,0.0,721,0,000070ca,7489,241133,9540
722,1785481847090223500,195117842508800,1785481846987588864,102.634636,2.186936,0.0,722,0,000070ca,7490,241177,9542
723,1785481847139612800,195117891898400,1785481847037933056,101.679744,21.505844,0.0,723,0,000070ca,7492,241250,9545
724,1785481847189807300,195117942092600,1785481847086855936,102.951364,-6.879436,0.0,724,0,000070ca,7493,241269,9546
